Score,City,X,Y,Name,Type_1,City_1,FullAddres
99.17,Crownpoint,-107.6017296,35.93871962,BASHAS INC 31,Super Store,CROWNPOINT,HWY 57 & INDIAN SERVICE RD 9
97.04,Continental Divide,-108.3000465,35.41864684,BIG KMART  7367,Combination Grocery/Other,GALLUP,1312 W 140 FRONTAGE RD
100,Gallup,-108.7587231,35.53551997,Big Lots 4471,Combination Grocery/Other,Gallup,900 US Highway 491
98.94,Thoreau,-108.2243947,35.3965068,BJS KOUNTRY STORE,Medium Grocery Store,THOREAU,113 Highway 371
100,Gallup,-108.7586699,35.53899411,BUDD & AL'S PRODUCE INC.,Meat/Poultry Specialty,Gallup,1100 Highway 491
100,Gallup,-108.7261589,35.52991875,CAL MAR,Supermarket,Gallup,1120 E Historic Highway 66
100,Gallup,-108.7451505,35.525366,CALIFORNIA SUPERAMA,Supermarket,Gallup,403 W Aztec Ave
98.87,Smith Lake,-108.2065522,35.40882919,COWBOY TRADING,Small Grocery Store,SMITH LAKE,881A HWY 371
90,Ramah,-108.5007962,35.13326424,DEW-GLO GIFT AND MARKET,Small Grocery Store,RAMAH,3371 BOND STREET ALSO HWY 53
100,Gallup,-108.7207873,35.5300917,DINE GRILL & JOHNS MEAT MARKET,Small Grocery Store,Gallup,1323 E Historic Highway 66
100,Gallup,-108.7442996,35.50707235,DINE GRILL & MEAT MARKET AT E.T.,Meat/Poultry Specialty,Gallup,1980 State Road 602
91.43,Continental Divide,-108.305475,35.420357,DISTANT DRUMS TRADING POST,Small Grocery Store,CONTINENTAL DIV,HWY 66 WEST
100,Gallup,-108.739947,35.51974586,DOLLAR GENERAL 10282,Combination Grocery/Other,Gallup,805 S 2nd St
100,Gallup,-108.7058882,35.52935452,Dollar General 12336,Combination Grocery/Other,Gallup,2408 E Historic Highway 66
99.72,Thoreau,-108.2197618,35.40429815,Dollar General 21742,Combination Grocery/Other,Thoreau,RA 88 State Hwy 371
99.03,Gallup,-108.7933235,35.5122582,Dollar General 22934,Combination Grocery/Other,Gallup,3075 W Historic Hwy 66
100,Gallup,-108.7751674,35.52452767,Dollar Tree 3268,Combination Grocery/Other,Gallup,1742 W Maloney Ave
99.03,Gallup,-108.6951413,35.52920896,DOLLARTREE 8685,Combination Grocery/Other,Gallup,2790 E Historic Hwy 66
90.45,Ramah,-108.4681992,35.11239026,El Morro Feed And Seed,Small Grocery Store,Ramah,4019 Ice Caves Road
89.84,Ramah,-108.4681992,35.11239026,El Morro Market,Small Grocery Store,Ramah,4019 Ice Caves Rd
100,Ramah,-108.5007962,35.13326424,"El Morro Market, Llc",Small Grocery Store,Ramah,3347 Bond St
100,Gallup,-108.7439995,35.53225555,F & R MARKET,Small Grocery Store,Gallup,116 W Wilson Ave
100,Gallup,-108.7439995,35.53225555,F & R MARKET,Small Grocery Store,Gallup,116 W Wilson Ave
98.97,Thoreau,-108.1355267,35.45715839,Family Dollar 7521,Combination Grocery/Other,Thoreau,70 State Hwy 371
98.97,Thoreau,-108.1355267,35.45715839,Family Dollar 7521,Combination Grocery/Other,Thoreau,70 State Hwy 371
100,Gallup,-108.8202183,35.50746192,Family Dollar 11582,Combination Grocery/Other,Gallup,3185 W Historic Highway 66
100,Gallup,-108.6917795,35.52915433,Family Dollar 11719,Combination Grocery/Other,Gallup,2800 E Historic Highway 66
98.42,Yatahey,-108.7979497,35.63184944,Family Dollar 11766,Combination Grocery/Other,Yah-ta-hey,26 Highway 264
100,Gallup,-108.8202183,35.50746192,Family Dollar 11582,Combination Grocery/Other,Gallup,3185 W Historic Highway 66
100,Gallup,-108.7590525,35.53290024,Family Dollar Store 3760,Combination Grocery/Other,Gallup,706 Hwy 491
100,Gallup,-108.7390079,35.50516282,Family Dollar Store 6621,Combination Grocery/Other,Gallup,2041 S 2nd St
95.91,Vanderwagen,-108.7635097,35.2381112,Family Dollar Store 7992,Combination Grocery/Other,Vander Wagen,1902 PO Box 7992
100,Gallup,-108.8947297,35.63370194,Family Dollar Store 9288,Combination Grocery/Other,Gallup,1587 Highway 264
98.87,Ramah,-108.5007962,35.13326424,Family Dollar Store 10325,Combination Grocery/Other,Ramah,3279 State Hwy 53
100,Gallup,-108.745114,35.52921451,FELICIANOS BAKERY,Bakery Specialty,Gallup,410 N 3rd St
98.82,Yatahey,-108.7791879,35.61837752,FOUTZ SILVER YAH TA HEY TRADING POST,Small Grocery Store,YAHTAHEY,HWY 264
97.93,Gallup,-108.7451325,35.52224201,GALAS PRODUCE,Fruits/Veg Specialty,Gallup,504 W Green St
98.36,Gamerco,-108.7626033,35.5738709,GALAS PRODUCE,Fruits/Veg Specialty,GALLUP,NULL
100,Gallup,-108.742794,35.52608992,Gallup Farmers Market,Farmers' Market,Gallup,215 W Aztec Ave
100,Gallup,-108.6951413,35.52920896,GARDEN FRESH FRUIT MARKET #9,Fruits/Veg Specialty,Gallup,2100 E Historic Highway 66
96.11,Zuni,-108.7885051,35.08108244,Halona Marketplace,Supermarket,Zuni,1276 Hwy 53
96.61,Zuni,-108.7885051,35.08108244,Halona Marketplace,Supermarket,Zuni,1276 Highway 53
98.79,Zuni,-108.8483349,35.06549825,Halona Plaza,Combination Grocery/Other,Zuni,1 Shalako Dr
98.79,Zuni,-108.8483349,35.06549825,Halona Plaza,Combination Grocery/Other,Zuni,1 Shalako Dr
88.5,Gallup,-108.728412,35.50361201,J & R MERCANTILE,Combination Grocery/Other,GALLUP,4 MILES N. OF GALLUP ON HWY. 666
94.82,Vanderwagen,-108.7635097,35.2381112,JOE MILO'S TRADING COMPANY,Combination Grocery/Other,Vanderwagen,PO Box 296
100,Gallup,-108.6900485,35.52071308,JOSE RA OLGUIN,Fruits/Veg Specialty,Gallup,3032 Dairy Dr
92.04,Gallup,-108.7022284,35.52930619,JUST FRUITS AND VEGETABLES,Fruits/Veg Specialty,GALLUP,OLD ROUTE 66
100,Gallup,-108.7016028,35.52930256,K & G Malco,Large Grocery Store,Gallup,2500 E Historic Highway 66
100,Gallup,-108.740642,35.52779401,La Montanita Food Co-op,Medium Grocery Store,Gallup,105 E Coal Ave
100,Gallup,-108.7451505,35.525366,LOWES 22,Supermarket,Gallup,403 W Aztec Ave
100,Gallup,-108.7261589,35.52991875,LOWES 21,Super Store,Gallup,1120 E Historic Highway 66
100,Gallup,-108.7708118,35.51627577,LOWES 23,Super Store,Gallup,200 Marguerite St
96.38,Zuni,-108.7885051,35.08108244,Major Market Inc 1,Medium Grocery Store,Zuni,1254 Nm HWY 53
98.7,Zuni,-108.7885051,35.08108244,MAJOR MARKETS INC.,Supermarket,ZUNI,1229B NM HWY. #53
88.5,Mexican Springs,-108.84432,35.77367898,MEXICAN SPRINGS TRADING POST,Small Grocery Store,Mexican Springs,General Delivery
98,Thoreau,-108.167511,35.30966998,MIKE'S PRODUCE,Fruits/Veg Specialty,Thoreau,PO Box 1187
88.97,Navajo,-108.930623,35.896643,Navajo Pine Market,Medium Grocery Store,NAVAJO,ROUTE 12
86,Navajo,-108.930623,35.896643,NAVAJO PINES SUPER MARKET,Supermarket,NAVAJO,NAVAJO ROUTE 12
96.01,Gamerco,-108.763416,35.56522196,NAVAJO SHOPPING CENTER,Medium Grocery Store,GAMERCO,CHINO AVE.
96.01,Gamerco,-108.763416,35.56522196,NAVAJO SHOPPING CENTER,Medium Grocery Store,GAMERCO,CHINO AVE.
100,Gallup,-108.7336319,35.53474282,PEOPLES MARKET,Small Grocery Store,Gallup,610 E Pershing Ave
100,Gallup,-108.6951413,35.52920896,PICK 'N SAVE FOOD MART,Medium Grocery Store,Gallup,2102 E Historic Highway 66
93.82,Gallup,-108.4368365,35.61769678,PINEDALE TRADING,Small Grocery Store,PINEDALE,35 RAINBOW TRL
93.82,Gallup,-108.4368365,35.61769678,PINEDALE TRADING,Small Grocery Store,PINEDALE,35 RAINBOW TRL
90.36,Gallup,-108.7290723,35.5282279,PINEDALE TRADING POST,Small Grocery Store,GALLUP,NAVAJO RT. 49
90.56,Gallup,-108.7290251,35.52873423,PINEDALE TRADING POST,Small Grocery Store,PINEDALE,HWY 11 NAVAJO RT 49
100,Gallup,-108.74733,35.53013602,PLESE GROCERY AND MARKET,Small Grocery Store,Gallup,400 W Maloney Ave
96.85,Gallup,-108.758701,35.54391175,PRICE RITE  572,Supermarket,GALLUP,980 N. US HWY. 666
100,Gallup,-108.7058882,35.52935452,Pronto Express 107,Small Grocery Store,Gallup,2424 E Highway 66
100,Gallup,-108.7058882,35.52935452,PRONTO FINA FOOD MARKET,Medium Grocery Store,Gallup,2424 E Historic Highway 66
96.78,Gallup,-108.7458508,35.5241209,PURITAN BAKERY,Bakery Specialty,GALLUP,212 WEST HILL
96.56,Gallup,-108.7458508,35.5241209,PURITAN BAKERY,Bakery Specialty,GALLUP,212 W. HILL
95.9,Gallup,-108.7458508,35.5241209,PURITAN BAKERY,Bakery Specialty,GALLUP,212 W HILL ST
100,Gallup,-108.7432169,35.52701174,PURITAN BAKERY,Bakery Specialty,Gallup,206 W Coal Ave
96.83,Ramah,-108.496176,35.13384349,Ramah Farmers Market,Farmers' Market,Ramah,12 Bloomfield
100,Gallup,-108.7483888,35.52634024,Red Rock Beef Jerky,Meat/Poultry Specialty,Gallup,602 W Historic Highway 66
98.79,Thoreau,-108.2243947,35.3965068,S AND S MARKET,Small Grocery Store,THOREAU,140 HWY. 371
100,Gallup,-108.7587231,35.53551997,SAFEWAY  1743,Supermarket,Gallup,980 Highway 491
100,Gallup,-108.7590525,35.53290024,SAFEWAY #2043 243,Supermarket,Gallup,702 Highway 491
92.63,Crownpoint,-107.9200615,35.80631403,SEVEN LAKES TRDG. POST,Unknown,CROWNPOINT,HWY. 57 NAVAJO 9
100,Gallup,-108.7710483,35.51335283,SHOP N SAVE WAREHOUSE FOODS,Supermarket,Gallup,217 Marguerite St
98.75,Gallup,-108.7395592,35.50076779,SOUTHSIDE DINER & MEAT MARKET,Meat/Poultry Specialty,GALLUP,1980 HWY 602
98.91,Gallup,-108.7586999,35.54284328,T & R MARKET,Super Store,Gallup,671 Highway 491
100,Gallup,-108.7597261,35.5307522,T & R SUPER STATION,Supermarket,Gallup,667 Highway 491
100,Gallup,-108.74733,35.53013602,TED'S 7-11 GROCERY & PAWN,Combination Grocery/Other,Gallup,412 W Maloney Ave
97.19,Gallup,-108.710339,35.53603828,The Community Pantry,Meat/Poultry Specialty,Gallup,1130 E. Hasler Valley Rd
100,Gallup,-108.7421767,35.52823397,The Filipino Market,Combination Grocery/Other,Gallup,109 W Historic Highway 66
91.68,Gallup,-108.7355226,35.5202858,THRIFTWAY  204,Unknown,GALLUP,HCR 4 BOX 20
98,Navajo,-108.930623,35.89664301,THRIFTYWAY  238,Unknown,Navajo,PO Box 1281
99.15,Crownpoint,-108.1532154,35.80018083,TSAYA TRADING POST,Small Grocery Store,Crownpoint,5593 New Mexico HWY 371
100,Gallup,-108.714935,35.5296985,WALGREENS 9007,Combination Grocery/Other,Gallup,1870 E Historic Highway 66
100,Gallup,-108.7441565,35.53107752,Walmart SUPERCENTER  906,Super Store,Gallup,1650 W Maloney Ave
100,Gallup,-108.7441565,35.53107752,Walmart SUPERCENTER  906,Super Store,Gallup,1650 W Maloney Ave
91.75,Gallup,-108.7576015,35.52325739,WESTEND DONUT & DELI,Small Grocery Store,Gallup,3030 West 66 Ave
100,Gallup,-108.8163517,35.50813539,Westend Doughnut & Deli,Combination Grocery/Other,Gallup,3030 W Historic Highway 66
94.82,Vanderwagen,-108.7635097,35.2381112,WHITEWATER TRADING,Small Grocery Store,Vanderwagen,PO Box 296
98.94,Vanderwagen,-108.7418019,35.50469401,WHITEWATER TRADING CO,Small Grocery Store,VANDERWAGEN,HWY 602
100,Gallup,-108.7432169,35.52701174,WILD SAGE PEOPLE'S MARKET MARKET,Small Grocery Store,Gallup,226 W Coal Ave
100,Gallup,-108.7447733,35.52845427,ZANIOS FOOD CASH AND CARRY,Wholesaler,Gallup,101 N 3rd St
95.14,Mora,-105.4225752,36.07275356,BREAD AND TORTILLA FACTORY,Bakery Specialty,MORA,SW CORNER OF STATE 518 & 98
95.2,Ojo Feliz,-105.125851,36.067578,D.D. COUNTRY STORE,Small Grocery Store,Ojo Feliz,PO Box 56
95.63,Mora,-105.4225752,36.07275356,DECKYS MEATS,Meat/Poultry Specialty,MORA,HWY 518
100,Mora,-105.320014,35.97111396,Family Dollar 9286,Combination Grocery/Other,Mora,511 State Highway 518
90.18,Cleveland,-105.366189,35.987745,HERRERA'S FARM,Fruits/Veg Specialty,CLEVELAND,STAR RT 3 BOX 33
98.41,Mora,-105.4225752,36.07275356,"High County Grocery, LLC",Combination Grocery/Other,Mora,380 HWY 518
98.65,Mora,-105.3443091,35.97752892,Los De Mora Local Growers Cooperative And Market,Small Grocery Store,Mora,380 Highway 518
100,Cleveland,-105.375794,36.00251117,"Los De Mora Local Growers' Cooperative, Inc",Farmers' Market,Cleveland,3268 NM Hwy 518
98.75,Cleveland,-105.3449686,35.97763091,Mora Valley Farmers' Market,Farmers' Market,Mora,377 State Road 518
100,Cleveland,-105.346809,35.97788574,Mora Valley Ranch Suppy Co. n/a,Medium Grocery Store,Cleveland,545 State Highway 518
84,Buena Vista,-105.2532592,35.9161822,Pizza Pro,Bakery Specialty,Las Vegs,2514 7th St
95.22,Cleveland,-105.3449686,35.97763091,RICK'S GAS & GROCERY STATION,Small Grocery Store,CLEVELAND,HWY 518 P.O. BOX 103
80,Mora,-105.329922,35.974245,RUBYS PRODUCE,Small Grocery Store,MORA,MAIN STREET
80,Mora,-105.329922,35.974245,RUBYS PRODUCE,Small Grocery Store,MORA,MAIN STREET
98.06,Mora,-105.320014,35.97111396,Russell's Discount Foods,Large Grocery Store,Mora,380 NM State Highway 518
90,Mora,-105.3203266,35.9654913,RUSSELLS DISCOUNT FOODS,Large Grocery Store,MORA,200 MAIN
94.4,Ocate,-105.0111884,36.17107,TONY'S GROCERY,Unknown,OCATE,RT 1 BOX 1
90,Mora,-105.3203266,35.9654913,VALLEY VIEW GROCERY,Small Grocery Store,MORA,B 246
100,Chaparral,-106.3699925,32.03027216,A & S FLOWER SHOP,Small Grocery Store,Chaparral,769 Luna Dr
96.27,Alamogordo,-105.9247599,32.90785622,AIKO'S ORIENTAL FOODS,Combination Grocery/Other,ALAMOGORDO,781 GRANADA CENTER
100,Alamogordo,-105.9523544,32.91682798,ALAMO THRIFTWAY,Supermarket,Alamogordo,2111 N Florida Ave
100,Alamogordo,-105.9605779,32.9136235,Alamogordo Alameda Park Farmers' Market,Farmers' Market,Alamogordo,1987 N White Sands Blvd
100,Alamogordo,-105.9523544,32.91682798,ALAMOGORDO BIG 8 SUPER MKT,Supermarket,Alamogordo,2111 N Florida Ave
97.9,Alamogordo,-105.9602737,32.89956066,Alamogordo Farmers’ Market,Farmers' Market,Alamogordo,1503 White Sands Blvd
96.82,Alamogordo,-105.9659251,32.89972212,Albertson's Market 681,Supermarket,Alamogordo,1300 E 10th St
96.82,Alamogordo,-105.9659251,32.89972212,ALBERTSONS  918,Supermarket,ALAMOGORDO,150 E 10TH ST
100,Alamogordo,-105.9523544,32.91682798,BIG 8 FOOD PLAZA,Supermarket,Alamogordo,2111 N Florida Ave
100,Alamogordo,-105.9602737,32.89956066,Big Lots 4744,Combination Grocery/Other,Alamogordo,3199 N White Sands Blvd
96.95,Alamogordo,-105.981485,32.8563172,CHACO'S SEAFOOD,Seafood Specialty,ALAMOGORDO,301 WHITE SANDS
100,Alamogordo,-105.994736,33.01040149,Chef Lupes at Alamo Rosa,Small Grocery Store,Alamogordo,7401 Highway 54 70
100,Alamogordo,-105.9655125,32.93809655,CONTINENTAL MEAT&SAUSAGE,Meat/Poultry Specialty,Alamogordo,3489 N White Sands Blvd
100,Alamogordo,-105.939995,32.89992598,Dollar Discount,Combination Grocery/Other,Alamogordo,1711B 10th St
100,Alamogordo,-105.9602199,32.87899356,Dollar General 6427,Combination Grocery/Other,Alamogordo,105 S White Sands Blvd
100,Alamogordo,-105.9606055,32.9167475,Dollar General 6570,Combination Grocery/Other,Alamogordo,2241 N White Sands Blvd
98.87,Tularosa,-106.0203776,33.07882198,Dollar General 12069,Combination Grocery/Other,Tularosa,100 Dollar Pkwy
100,Alamogordo,-105.9366538,32.88831086,Dollar General 13112,Combination Grocery/Other,Alamogordo,1325 1st St
100,Alamogordo,-105.9448301,32.91519042,DOLLAR GENERAL 14122,Combination Grocery/Other,Alamogordo,1714 Indian Wells Rd
100,Alamogordo,-105.9858575,32.97394505,Dollar General 16043,Combination Grocery/Other,Alamogordo,1 La Luz Gate Rd
98.91,Alamogordo,-105.9656034,32.93552833,DOLLAR GENERAL 18689,Combination Grocery/Other,Alamogordo,4100 N Scenic Dr
95.39,Alamogordo,-106.2742085,32.64723536,DOLLAR GENERAL 18749,Combination Grocery/Other,West Alamogordo,900 US Highway 70
100,Alamogordo,-105.9873008,32.80033746,DOLLAR GENERAL 18864,Combination Grocery/Other,Alamogordo,4 Southend Rd
96.82,Alamogordo,-105.9659251,32.89972212,Dollar General 24579,Combination Grocery/Other,Alamogordo,2000 E 10th St
100,Chaparral,-106.3744003,32.03753948,Dollar General 25215,Combination Grocery/Other,Chaparral,705 E Lisa Dr
100,Alamogordo,-105.9366538,32.88831086,Dollar Tree 3198,Combination Grocery/Other,Alamogordo,516 1st St
100,Alamogordo,-105.9523544,32.91682798,DOLLARTREE 6943,Combination Grocery/Other,Alamogordo,2107 N Florida Ave
100,Chaparral,-106.3638274,32.01572472,E&R Groceries,Small Grocery Store,Chaparral,809 Hermosa Dr
100,Alamogordo,-105.9434965,32.90130001,EARTHGRAINS/SARA LEE BAKERY  8,Bakery Specialty,Alamogordo,1110 Washington Ave
100,Alamogordo,-105.9777327,32.97486485,Family Dollar 11502,Combination Grocery/Other,Alamogordo,216 Alamo St
100,Alamogordo,-105.9909513,32.86269978,Family Dollar 11539,Combination Grocery/Other,Alamogordo,1300 Highway 70 W
100,Tularosa,-106.0115359,33.0796802,Family Dollar Store 4131,Combination Grocery/Other,Tularosa,509 Central Ave
100,Alamogordo,-105.9521915,32.89981967,Family Dollar Store 2733,Combination Grocery/Other,Alamogordo,810 10th St
99.05,Cloudcroft,-105.73514,32.95759108,Family Dollar Store 10933,Combination Grocery/Other,Cloudcroft,301 James Canyon Hwy
100,Alamogordo,-105.939995,32.89992598,FIELD FRESH FRUIT MARKET INC,Fruits/Veg Specialty,Alamogordo,1711 10th St
96.69,High Rolls Mountain Park,-105.8285913,32.944084,HIGH ROLLS GENERAL STORE,Small Grocery Store,HIGH ROLLS,PO BOX 209
100,Alamogordo,-106.0051885,32.90096961,J & L FARMS,Meat/Poultry Specialty,Alamogordo,101 Phillips Ave
99.08,Alamogordo,-105.9602737,32.89956066,Kmart 9119,Super Store,Alamogordo,3210 N White Sands Blvd
94.85,Chaparral,-106.4091164,32.02907651,LA ESMERALDA BAKERY,Bakery Specialty,Chaparral,420 McCombs Rd
100,Chaparral,-106.3749971,32.03027034,LITTLE STORE,Medium Grocery Store,Chaparral,732 Luna Dr
98.79,Alamogordo,-105.9549905,32.89980359,Lowe's Signature 55,Super Store,Alamogordo,675 E 10th St
100,Tularosa,-106.0115216,33.07955999,Lowes 59,Supermarket,Tularosa,560 Central Ave
86,Mescalero,-105.7652491,33.1545814,Mescalero Farmers Market,Farmers' Market,Mescalero,100 Central Ave
100,Mescalero,-105.777054,33.15641074,MESCALERO TRIBAL STORE,Medium Grocery Store,Mescalero,102 Chiricahua Plz
100,Alamogordo,-105.9591837,32.89503234,NATURE'S PANTRY,Unknown,Alamogordo,915 New York Ave
100,Alamogordo,-105.9591837,32.89503234,NATURE'S PANTRY,Unknown,Alamogordo,915 New York Ave
100,Alamogordo,-105.9591837,32.89503234,NATURE'S PANTRY LIMITED,Medium Grocery Store,Alamogordo,915 New York Ave
100,Alamogordo,-105.9798157,32.80956619,OLD COUNTRY STORE,Small Grocery Store,Alamogordo,20A Suzy Ana
100,Alamogordo,-105.9798157,32.80956619,OLD COUNTRY STORE,Small Grocery Store,Alamogordo,20A Suzy Ana
100,Alamogordo,-105.9549905,32.89980359,PT ENTERPRISES,Unknown,Alamogordo,622 10th St
100,Alamogordo,-105.9434965,32.90130001,RAINBO BAKING CO.  356,Bakery Specialty,Alamogordo,1110 Washington Ave
100,Alamogordo,-105.9549905,32.89980359,SMITH'S #452,Supermarket,Alamogordo,675 10th St
100,Chaparral,-106.3643425,32.04103119,SUSIE'S MINI MART,Small Grocery Store,Chaparral,813 David Michael Dr
100,Alamogordo,-105.9448301,32.91519042,THE BUTCHER SHOP,Meat/Poultry Specialty,Alamogordo,1606 Indian Wells Rd
100,Chaparral,-106.3750216,32.01575716,The Little Store 2,Medium Grocery Store,Chaparral,701 Hermosa Dr
100,Tularosa,-106.020199,33.07694104,Tulianos Llc,Combination Grocery/Other,Tularosa,1108 St Francis Dr
100,Alamogordo,-105.9523544,32.91682798,VAN WINKLE'S IGA,Supermarket,Alamogordo,2111 N Florida Ave
100,Alamogordo,-105.9549905,32.89980359,VAN WINKLES FARMERS MKT # 1,Supermarket,Alamogordo,675 10th St
100,Alamogordo,-105.9549905,32.89980359,VAN WINKLES FARMERS MKT # 1,Supermarket,Alamogordo,675 10th St
100,Tularosa,-106.0115216,33.07955999,VAN WINKLES IGA # 2,Supermarket,Tularosa,560 Central Ave
100,Tularosa,-106.0115216,33.07955999,VAN WINKLES IGA # 2,Supermarket,Tularosa,560 Central Ave
100,Alamogordo,-105.9603057,32.89922848,WALGREENS 9991,Combination Grocery/Other,Alamogordo,955 N White Sands Blvd
98.97,Alamogordo,-105.9591084,32.88860852,Walmart 1306,Super Store,Alamogordo,233 S New York Ave
99.08,Alamogordo,-105.9448301,32.91519042,Walmart Neighborhood Market 5726,Super Store,ALAMOGORDO,2401 INDIAN WELLS ROAD
97.18,Nara Visa,-103.1041787,35.60469281,BELL ST MINI MART,Small Grocery Store,NARA VISA,461A BELL ST  DR 6
100,Tucumcari,-103.72613,35.17429902,COOPER'S THRIFTWAY,Supermarket,Tucumcari,512 S 2nd St
100,Tucumcari,-103.7286965,35.17180388,DOLLAR GENERAL 6305,Combination Grocery/Other,Tucumcari,214 W Route 66 Blvd
99,Tucumcari,-103.6801212,35.17197372,DOLLHOUSE PASTRY & BAKER,Bakery Specialty,TUCUMCARI,202 E. TUCUMCARI BLVD.
98.7,Logan,-103.4108489,35.36306221,Family Dollar 11297,Combination Grocery/Other,Logan,401 S Highway 54
100,Tucumcari,-103.7271135,35.17179878,Family Dollar Store 4953,Combination Grocery/Other,Tucumcari,112 W Tucumcari Blvd
100,Tucumcari,-103.7264801,35.17180283,FURRS  901,Supermarket,Tucumcari,105 W Route 66 Blvd
100,Tucumcari,-103.6415005,35.17280751,Kmart 9264,Super Store,Tucumcari,2100 E Route 66 Blvd
100,Tucumcari,-103.717804,35.1790585,La Casa Verde,Fruits/Veg Specialty,Tucumcari,724 E Main St
98.41,Logan,-103.4211278,35.34711009,LOGAN FOOD MARKET,Medium Grocery Store,LOGAN,HWY 54
100,Tucumcari,-103.7264801,35.17180283,LOWES 94,Super Store,Tucumcari,105 W Tucumcari Blvd
100,Tucumcari,-103.7248595,35.1538675,MCSTOP  2,Combination Grocery/Other,Tucumcari,2624 S 1st St
100,Tucumcari,-103.7260632,35.18822398,MOYAS GROCERY,Unknown,Tucumcari,622 N 2nd St
98.85,San Jon,-103.331091,35.109148,SAN JON TEXACO  007,Combination Grocery/Other,SAN JON,HWY. 469 & CHERRY
94.29,Tucumcari,-103.7727248,35.20803191,Tucumcari Farmer's Market,Farmers' Market,Tucumcari,6572 QR Ar
98.75,Tucumcari,-103.5246791,35.17122027,Tucumcari Farmers Market,Farmers' Market,Tucumcari,Route 66
98.94,Tucumcari,-103.6415005,35.17280751,Tucumcari Farmers Market 20150,Farmers' Market,Tucumcari,1600 E. Route 66 Blvd.
100,Tucumcari,-103.7071246,35.17182791,Tucumcari Farmers' Market,Farmers' Market,Tucumcari,1618 E Tucumcari Blvd
100,Tucumcari,-103.7165285,35.17904251,TUCUMCARI MOUNTAIN CHEESE FACTORY,Large Grocery Store,Tucumcari,823 E Main St
100,Abiquiu,-106.320369,36.20464584,Abiquiu Farmers Market,Farmers' Market,Abiquiu,2 County Road 187
